                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    226,               0.021574,               0.019442,               0.015116,               0.012711,                0.53407,                0.42752,                0.41138,                0.28417,                0.53648,                0.42426,                0.40493,                 0.2714,               0.054426,               0.028048,               0.015406,               0.046374,               0.002575,               0.002575,               0.002575
                    227,               0.022259,               0.019217,               0.014688,               0.012921,                0.52808,                0.42602,                0.41444,                 0.2859,                0.52503,                0.42813,                0.40851,                0.27278,               0.054131,               0.028626,               0.015498,               0.045967,               0.002542,               0.002542,               0.002542
                    228,               0.021843,               0.019003,               0.015014,               0.012329,                0.48963,                0.45154,                 0.4142,                0.28647,                0.49733,                0.44788,                0.41114,                0.27478,               0.053144,               0.028214,               0.015296,               0.045661,               0.002509,               0.002509,               0.002509
                    229,                0.02203,               0.019327,               0.014772,               0.012021,                0.52578,                0.42606,                0.41355,                 0.2885,                0.53288,                0.42447,                0.41042,                0.27536,               0.053993,               0.028454,                0.01542,               0.045902,               0.002476,               0.002476,               0.002476
                    230,               0.021377,               0.019207,               0.015196,               0.011765,                0.51622,                0.43499,                0.41143,                0.28074,                0.51368,                0.43063,                0.40442,                0.27017,               0.053908,               0.028687,               0.015599,               0.045914,               0.002443,               0.002443,               0.002443
                    231,               0.021714,               0.018949,               0.014844,               0.012171,                 0.5234,                0.43262,                0.41732,                0.28785,                 0.5304,                0.42092,                0.41069,                0.27318,               0.054226,               0.028937,               0.015662,               0.045674,                0.00241,                0.00241,                0.00241
                    232,               0.021356,               0.019069,               0.014476,               0.012432,                0.51644,                0.41651,                0.40603,                0.27866,                0.53349,                0.40617,                  0.402,                0.26787,               0.054032,               0.028341,                0.01568,               0.046757,               0.002377,               0.002377,               0.002377
                    233,               0.021381,               0.018975,               0.014745,               0.012374,                0.54121,                0.42007,                0.40959,                0.28026,                0.53882,                0.41505,                0.40205,                0.26883,               0.054015,               0.028703,               0.015551,               0.046234,               0.002344,               0.002344,               0.002344
                    234,               0.021421,               0.018945,               0.014709,               0.012186,                0.52929,                 0.4292,                0.41204,                  0.283,                0.52973,                0.42069,                0.40397,                 0.2702,               0.054324,               0.029163,               0.015744,               0.046274,               0.002311,               0.002311,               0.002311
                    235,                0.02104,               0.018401,               0.014375,               0.011023,                0.53791,                0.41783,                0.40901,                0.28206,                0.53936,                0.41263,                0.40489,                0.26812,               0.054126,                0.02834,               0.015461,               0.046646,               0.002278,               0.002278,               0.002278
                    236,               0.021411,               0.018583,               0.014574,               0.011339,                0.53101,                0.41607,                 0.4073,                0.28377,                0.52584,                0.41448,                0.40304,                0.26799,               0.053412,               0.028675,               0.015667,               0.047794,               0.002245,               0.002245,               0.002245
                    237,               0.021319,               0.018944,               0.014546,               0.012507,                 0.5045,                0.43034,                0.40538,                0.27621,                0.50771,                0.42389,                0.40099,                0.26386,               0.053281,               0.028203,               0.015805,               0.046579,               0.002212,               0.002212,               0.002212
                    238,               0.021033,               0.019199,               0.014721,               0.011409,                0.56431,                0.40398,                0.40999,                0.28789,                0.56246,                 0.4033,                 0.4068,                0.27208,               0.053767,               0.028381,               0.015756,               0.046173,               0.002179,               0.002179,               0.002179
                    239,               0.021122,                0.01837,                0.01376,               0.011568,                0.55516,                0.41892,                0.41183,                0.28796,                0.54981,                0.41801,                0.40881,                0.27402,               0.054434,                0.02902,               0.015771,               0.046452,               0.002146,               0.002146,               0.002146
                    240,               0.021543,               0.018524,               0.014612,               0.011403,                0.52409,                0.42304,                0.40925,                0.28394,                0.52388,                0.42153,                0.40618,                0.27149,               0.053336,               0.028585,               0.015517,                0.04656,               0.002113,               0.002113,               0.002113
                    241,               0.020915,               0.018797,               0.014342,               0.011816,                0.51772,                0.43582,                0.41418,                0.28912,                0.51967,                0.42868,                0.41163,                0.27762,               0.054004,               0.028468,               0.015445,               0.045599,                0.00208,                0.00208,                0.00208
                    242,               0.020532,               0.018014,               0.013862,               0.011687,                0.53074,                0.42657,                  0.417,                0.29296,                0.53523,                 0.4251,                0.41549,                0.27768,               0.054125,               0.028489,               0.015712,               0.046005,               0.002047,               0.002047,               0.002047
                    243,               0.020423,               0.018882,               0.014543,               0.011614,                0.48745,                0.45029,                0.41844,                0.28978,                0.54029,                0.41711,                0.41788,                0.27708,               0.053835,               0.028535,               0.015592,               0.046964,               0.002014,               0.002014,               0.002014
                    244,               0.020834,               0.018507,               0.014398,               0.011117,                0.55595,                0.43665,                0.42055,                0.29424,                0.55639,                0.43571,                0.41545,                0.27764,               0.054137,               0.029023,               0.015711,               0.047246,               0.001981,               0.001981,               0.001981
                    245,               0.021214,               0.018765,                0.01453,               0.011669,                0.54445,                0.41247,                0.40804,                0.28764,                0.53548,                0.41186,                0.40345,                0.27335,                0.05431,               0.029582,               0.015701,               0.047618,               0.001948,               0.001948,               0.001948
                    246,               0.020494,               0.017809,               0.014424,               0.011796,                0.53758,                0.41278,                0.41169,                0.28784,                0.52681,                0.41991,                0.40656,                 0.2743,               0.053874,               0.029114,               0.015875,               0.047203,               0.001915,               0.001915,               0.001915
                    247,               0.020003,               0.018214,               0.013999,               0.011679,                0.52915,                0.42939,                0.41954,                 0.2941,                0.51438,                 0.4378,                0.41393,                0.27946,               0.053882,               0.029093,               0.015859,                0.04679,               0.001882,               0.001882,               0.001882
                    248,                   0.02,               0.018162,               0.014272,               0.010444,                0.49744,                0.43507,                0.41497,                0.29138,                0.49767,                0.43913,                0.41126,                0.27719,               0.053977,               0.029245,               0.015812,                0.04637,               0.001849,               0.001849,               0.001849
                    249,               0.019845,               0.017947,               0.013868,               0.011295,                0.53927,                0.41359,                 0.4099,                0.28948,                0.53932,                0.41353,                0.40692,                0.27518,               0.054009,               0.029153,               0.015807,               0.046888,               0.001816,               0.001816,               0.001816
                    250,               0.020039,               0.018315,               0.014217,               0.011186,                0.52019,                0.41915,                0.41228,                0.29022,                0.52586,                0.41768,                0.41001,                0.27585,               0.054235,                0.02921,               0.015698,               0.047757,               0.001783,               0.001783,               0.001783
                    251,               0.020326,               0.018107,               0.014036,               0.011707,                0.51916,                0.42782,                0.41524,                 0.2926,                0.52493,                 0.4279,                0.41223,                0.27792,               0.054556,               0.029073,               0.015806,               0.048272,                0.00175,                0.00175,                0.00175
                    252,               0.019553,               0.017713,               0.013877,               0.010879,                0.53847,                 0.4177,                  0.414,                0.29433,                0.53921,                0.41694,                0.41042,                0.27869,                0.05463,               0.029338,               0.015792,               0.047502,               0.001717,               0.001717,               0.001717
                    253,               0.020127,               0.017783,               0.013634,               0.011245,                0.54533,                0.41663,                0.41781,                0.29721,                0.54266,                0.41333,                0.41368,                0.27978,               0.054424,               0.029333,               0.015859,               0.046242,               0.001684,               0.001684,               0.001684
                    254,               0.019567,               0.018096,                0.01411,               0.010058,                0.53274,                0.40365,                0.41158,                 0.2915,                0.53418,                 0.3998,                0.40995,                0.27672,               0.054103,               0.029303,               0.015882,               0.046757,               0.001651,               0.001651,               0.001651
                    255,               0.019626,               0.018497,               0.014023,              0.0099438,                0.53433,                0.41677,                0.40814,                0.28884,                0.52833,                0.42334,                0.40696,                0.27452,               0.054525,               0.029583,               0.015897,               0.046944,               0.001618,               0.001618,               0.001618
                    256,               0.019442,               0.017971,               0.013963,               0.010002,                0.53027,                0.42172,                0.41694,                0.29632,                0.54029,                0.42325,                0.41755,                0.28101,               0.054714,               0.029411,               0.015851,               0.047062,               0.001585,               0.001585,               0.001585
                    257,               0.019597,               0.017825,               0.013717,               0.010299,                0.52257,                0.43504,                0.42088,                0.29761,                 0.5197,                0.43095,                0.41733,                0.28248,               0.054485,               0.029225,               0.015864,               0.046968,               0.001552,               0.001552,               0.001552
                    258,               0.019611,                0.01741,               0.013652,               0.010725,                0.50557,                0.44715,                0.42205,                0.29772,                0.50029,                0.44266,                0.41783,                0.28173,               0.053864,                0.02942,                0.01589,               0.046454,               0.001519,               0.001519,               0.001519
                    259,               0.019289,               0.018109,               0.013781,                0.01056,                0.52629,                0.42202,                 0.4195,                0.29676,                0.53949,                0.41223,                0.41525,                0.28078,               0.054214,               0.029463,                 0.0159,               0.046849,               0.001486,               0.001486,               0.001486
                    260,               0.019403,               0.017205,               0.013708,              0.0098707,                0.54034,                0.41021,                0.42112,                0.30082,                0.53813,                0.40978,                0.41765,                0.28473,               0.054141,               0.029212,               0.015874,               0.046533,               0.001453,               0.001453,               0.001453
                    261,               0.019323,               0.017728,               0.013529,               0.010026,                  0.527,                0.42168,                0.41631,                0.29769,                0.53482,                0.41604,                0.41202,                0.28187,               0.054595,               0.029933,               0.016065,               0.046747,                0.00142,                0.00142,                0.00142
                    262,               0.019078,               0.017555,               0.013317,              0.0096407,                0.52446,                0.43741,                 0.4171,                0.29925,                 0.5222,                0.43455,                0.41422,                0.28212,               0.053959,               0.029774,               0.015876,               0.046555,               0.001387,               0.001387,               0.001387
                    263,               0.019277,               0.017523,               0.013231,               0.010534,                0.53586,                 0.4402,                0.42091,                0.29833,                 0.5281,                0.43725,                0.41459,                 0.2813,               0.053874,               0.029228,               0.015884,               0.046534,               0.001354,               0.001354,               0.001354
                    264,               0.019307,               0.017527,               0.013653,               0.011151,                0.52698,                0.43677,                0.41725,                0.29491,                0.52172,                0.43517,                0.41201,                0.27984,               0.053954,               0.029668,               0.016034,               0.046409,               0.001321,               0.001321,               0.001321
                    265,               0.019022,               0.017087,               0.013523,              0.0095467,                0.52471,                0.43569,                0.41682,                0.29953,                0.51889,                0.43267,                0.41165,                0.28171,               0.054679,                0.03016,                0.01597,               0.046219,               0.001288,               0.001288,               0.001288
                    266,               0.018531,               0.017648,               0.013358,              0.0096494,                0.54526,                0.41341,                 0.4168,                0.29648,                0.53067,                0.41911,                0.41408,                0.28042,               0.054552,               0.029641,               0.015976,               0.046407,               0.001255,               0.001255,               0.001255
                    267,               0.018616,               0.016937,               0.013275,              0.0096814,                0.53638,                 0.4216,                0.41733,                0.29871,                0.54429,                 0.4216,                0.41682,                0.28318,               0.054672,               0.029641,               0.016015,               0.046097,               0.001222,               0.001222,               0.001222
                    268,               0.018863,               0.017087,               0.013263,              0.0098303,                0.54709,                0.43172,                0.42562,                0.30159,                0.55322,                0.42281,                0.42006,                 0.2853,                0.05429,               0.029301,               0.016029,               0.046558,               0.001189,               0.001189,               0.001189
                    269,               0.018856,               0.017122,               0.013513,              0.0093019,                0.56048,                0.42117,                0.42184,                0.29712,                0.56192,                0.41874,                0.41615,                0.28286,               0.054613,               0.029674,               0.015937,               0.046987,               0.001156,               0.001156,               0.001156
                    270,               0.018986,               0.017839,               0.013191,              0.0092596,                0.55609,                0.41151,                0.41796,                0.29641,                0.58893,                0.39263,                0.41458,                0.27965,               0.054301,               0.029482,               0.016117,               0.048044,               0.001123,               0.001123,               0.001123
                    271,               0.018716,               0.017332,               0.013469,              0.0099579,                0.54208,                0.43421,                0.42027,                0.29894,                0.54354,                0.43176,                0.41608,                0.28249,                0.05471,                0.02957,               0.016062,               0.047039,                0.00109,                0.00109,                0.00109
                    272,                0.01849,               0.017051,               0.012926,              0.0097183,                0.53041,                0.43515,                0.42028,                0.29812,                0.53251,                0.43351,                0.41676,                0.28122,               0.054896,               0.030154,               0.016174,               0.046978,               0.001057,               0.001057,               0.001057
                    273,               0.018372,                0.01693,               0.013436,              0.0093821,                 0.5183,                0.43591,                0.42112,                0.29699,                0.54425,                0.41867,                0.41572,                0.28146,               0.055138,               0.030558,               0.016223,               0.047491,               0.001024,               0.001024,               0.001024
                    274,               0.018448,               0.016902,               0.013069,              0.0093812,                0.53099,                0.41902,                0.41826,                0.29706,                0.53244,                0.41801,                0.41622,                0.28278,               0.055434,               0.030159,               0.016226,               0.047499,               0.000991,               0.000991,               0.000991
                    275,               0.018483,                0.01656,               0.012973,              0.0086658,                0.55118,                0.39871,                0.41179,                0.29459,                0.54869,                0.40213,                0.40981,                 0.2779,               0.055354,               0.030255,               0.016275,               0.047888,               0.000958,               0.000958,               0.000958
                    276,               0.017882,               0.016889,               0.013155,              0.0087909,                0.55132,                0.42316,                0.41522,                0.29647,                  0.556,                0.41926,                0.41392,                0.28117,               0.055238,                0.02964,               0.016168,               0.047711,               0.000925,               0.000925,               0.000925
                    277,                0.01798,               0.016711,               0.012891,               0.009184,                0.56124,                0.41352,                0.41532,                 0.2962,                0.57243,                0.41163,                0.41501,                0.27915,               0.055253,               0.029589,               0.016064,               0.047639,               0.000892,               0.000892,               0.000892
                    278,               0.017743,                0.01653,               0.012677,              0.0079378,                 0.5743,                 0.3983,                0.41286,                0.29489,                0.57728,                0.39687,                0.41001,                0.27832,                0.05511,               0.029693,               0.015987,               0.048034,               0.000859,               0.000859,               0.000859
                    279,               0.017779,               0.016841,               0.013131,              0.0084188,                0.51373,                0.43598,                0.41264,                0.29299,                0.51142,                0.42606,                0.40832,                0.27709,               0.054711,               0.029651,               0.016021,               0.048114,               0.000826,               0.000826,               0.000826
                    280,               0.018118,               0.017476,               0.013441,              0.0094735,                 0.4864,                0.44123,                0.41197,                0.29285,                 0.5089,                0.42022,                0.40991,                0.27725,               0.054878,               0.029873,               0.015986,               0.048212,               0.000793,               0.000793,               0.000793
                    281,               0.017836,               0.016871,               0.013148,               0.009064,                0.50738,                0.43208,                0.41593,                0.29514,                0.52167,                0.42066,                0.41376,                0.28008,               0.054929,               0.029791,                0.01606,               0.048034,                0.00076,                0.00076,                0.00076
                    282,               0.017887,               0.016773,               0.012845,              0.0095246,                0.53084,                0.42883,                0.42098,                0.29913,                 0.5457,                0.41174,                 0.4184,                0.28453,               0.054565,               0.029589,               0.015955,               0.047534,               0.000727,               0.000727,               0.000727
                    283,               0.017199,               0.016688,                 0.0127,              0.0087888,                0.54845,                0.41618,                0.42149,                0.30051,                0.57731,                0.39827,                0.41809,                0.28472,               0.055065,               0.030289,               0.016002,               0.047757,               0.000694,               0.000694,               0.000694
                    284,               0.017559,               0.016927,               0.012688,              0.0088158,                 0.5611,                0.42603,                0.42586,                0.30193,                0.58021,                0.41066,                0.42169,                0.28614,               0.054906,                0.03016,               0.015953,               0.047852,               0.000661,               0.000661,               0.000661
                    285,               0.017121,               0.016758,               0.012583,              0.0088655,                 0.5319,                0.43559,                0.42575,                0.30331,                0.53072,                0.43414,                0.42247,                0.28589,               0.055059,                0.03003,               0.016045,               0.047948,               0.000628,               0.000628,               0.000628
                    286,                0.01746,               0.016504,               0.012654,              0.0084005,                0.53179,                0.44548,                 0.4234,                0.30166,                0.54978,                0.42424,                0.42081,                0.28403,                0.05528,               0.030427,               0.016136,               0.047339,               0.000595,               0.000595,               0.000595
                    287,               0.017367,               0.016126,               0.012738,              0.0081893,                0.54132,                0.43325,                0.42418,                0.30294,                0.53781,                 0.4378,                0.42171,                0.28476,               0.055309,               0.030153,               0.016124,                 0.0472,               0.000562,               0.000562,               0.000562
                    288,               0.017428,               0.016298,               0.012453,              0.0087012,                0.53678,                0.43383,                0.42553,                0.30254,                0.53722,                0.42946,                0.42237,                0.28475,               0.054712,               0.029918,                0.01613,               0.047272,               0.000529,               0.000529,               0.000529
                    289,               0.017036,               0.016305,               0.012213,              0.0084078,                0.54648,                0.43242,                0.42595,                0.30434,                0.54785,                0.42976,                0.42381,                0.28606,               0.054618,               0.029928,               0.016113,               0.047295,               0.000496,               0.000496,               0.000496
                    290,               0.017199,               0.016255,               0.012407,              0.0081507,                 0.5658,                0.41444,                0.42089,                0.30098,                0.56608,                 0.4125,                0.41849,                0.28241,               0.054935,               0.030264,                0.01617,                0.04772,               0.000463,               0.000463,               0.000463
                    291,               0.017924,               0.016604,                0.01261,              0.0083434,                0.53035,                0.43136,                0.41757,                0.29872,                0.51542,                0.43618,                 0.4135,                0.28104,               0.054892,               0.030313,               0.016233,               0.048045,                0.00043,                0.00043,                0.00043
                    292,               0.017162,               0.015917,               0.012453,              0.0082516,                0.51539,                0.43398,                0.41542,                0.29874,                0.51375,                0.43262,                0.41244,                0.28105,               0.054862,               0.030395,               0.016303,               0.048091,               0.000397,               0.000397,               0.000397
                    293,               0.017241,               0.015891,               0.012499,              0.0085208,                0.52192,                0.43079,                0.41957,                0.30131,                0.52368,                0.41929,                0.41491,                0.28226,               0.055035,               0.030341,               0.016306,               0.047965,               0.000364,               0.000364,               0.000364
                    294,               0.017002,               0.015921,               0.012483,              0.0082786,                0.52048,                0.42971,                0.42055,                0.30159,                0.52379,                0.42654,                0.41617,                 0.2835,               0.055025,               0.030422,               0.016276,               0.047586,               0.000331,               0.000331,               0.000331
                    295,               0.016746,               0.015854,               0.012158,              0.0084672,                0.52252,                0.43626,                0.42075,                0.30188,                0.52255,                 0.4301,                0.41506,                0.28275,               0.055177,               0.030697,               0.016318,               0.047463,               0.000298,               0.000298,               0.000298
                    296,               0.017035,                0.01576,               0.012372,              0.0088327,                0.51056,                0.44255,                0.41955,                0.30103,                0.50857,                 0.4381,                0.41557,                0.28293,                0.05488,               0.030557,               0.016271,               0.047505,               0.000265,               0.000265,               0.000265
                    297,               0.016738,               0.016018,               0.012214,              0.0081379,                0.50692,                0.44153,                0.41806,                0.30081,                0.50484,                0.43724,                0.41405,                0.28217,               0.055101,                0.03084,               0.016338,               0.047627,               0.000232,               0.000232,               0.000232
                    298,               0.016695,               0.016588,               0.012289,              0.0080146,                0.49111,                0.44086,                0.41992,                0.30152,                0.53303,                0.41797,                0.41611,                0.28359,               0.055111,               0.030712,               0.016375,               0.047577,               0.000199,               0.000199,               0.000199
                    299,                0.01638,               0.015929,               0.012351,              0.0075874,                0.51572,                0.42826,                 0.4193,                0.30009,                0.55845,                0.40573,                0.41508,                0.28272,               0.055037,               0.030604,               0.016316,               0.047507,               0.000166,               0.000166,               0.000166
                    300,                0.54654,                0.43185,                0.42578,                0.30418,                 0.5496,                0.42901,                0.42357,                0.28608,               0.054615,               0.029927,               0.016112,               0.047296
